id,label
9078,2.84E-05
7729,0.0104081
8134,0.999997
11241,0.999782
5805,1
11710,6.47E-10
2636,0.00429573
8960,1
3789,1
9441,1
2381,1
5005,2.78E-08
3407,1
8764,3.87E-08
11546,1.46E-08
10617,0.124853
11798,9.01E-18
12019,1.84E-19
4513,0.000200229
8311,4.09E-14
7874,0.999983
6108,0.999957
5596,0.99981
10323,0.864689
2525,0.00627927
4175,1
4789,5.80E-05
10366,1
8277,1.40E-06
9278,1.27E-08
6178,0.000241255
528,1
4190,0.994954
786,1
729,5.16E-12
10175,2.03E-05
9476,0.955268
3682,1
5066,0.986194
4473,1
5044,1.33E-09
6841,2.28E-08
2555,1
2074,8.32E-11
5437,1
11352,1
8604,6.86E-09
6610,1
5542,1.10E-06
2433,0.999918
6272,3.58E-10
7158,0.999991
11830,1.20E-17
3535,1
9628,4.57E-11
5957,0.999991
1034,0.999998
8144,9.86E-10
3412,0.999979
9944,1
9646,1
2214,1
7042,0.0417341
2983,2.09E-21
5510,1
699,5.53E-16
7335,1.07E-12
427,0.00159085
9466,9.57E-12
5537,1.02E-12
934,0.138929
8983,0.999949
10160,9.93E-10
6814,0.999999
4743,0.494157
3552,1
355,0.999999
2123,1
9152,0.0019943
9312,1
3134,1
2591,1.95E-08
11557,8.24E-15
5558,0.999983
1173,1
1848,1
2811,1.30E-07
6103,1
7097,1
6688,1
5310,0.999999
5213,1.35E-10
4899,3.11E-11
8450,5.04E-12
7706,0.808785
10722,1.23E-09
5706,1
1206,0.000870169
11510,1
1,1
11384,5.72E-10
5290,5.01E-07
8805,2.11E-09
10860,6.97E-09
9304,1
8844,8.22E-07
5891,1.80E-13
7396,2.27E-11
5274,1
4999,1
2166,1.29E-08
1282,1.25E-06
14,1.36E-06
9726,4.19E-16
8543,1
1646,1.02E-09
5210,0.000907914
2764,0.025387
3821,6.80E-14
12286,3.23E-09
9088,0.00481801
5623,3.81E-10
4239,1.39E-09
12147,0.985823
10300,1
11854,1.07E-09
6331,1
3025,6.58E-15
1801,1
11528,9.11E-13
10993,1
5037,2.56E-05
1659,0.999988
10081,0.00371545
4630,1
11977,0.1816
2931,1
7363,9.73E-05
984,0.999987
9742,0.999997
7839,1
6832,0.999993
2218,1.03E-09
4849,0.999996
12387,1.31E-06
739,0.995961
4235,1
3097,7.42E-11
5286,2.01E-12
11843,0.999974
2178,0.974741
10684,1
7959,0.976047
9823,1
2058,1.30E-07
7089,3.96E-11
12332,1
5250,4.94E-14
720,2.23E-12
7851,8.77E-05
8125,4.31E-08
693,0.99428
5466,2.16E-07
2893,4.62E-10
7516,1
11327,0.672973
6412,0.000148631
8569,1
6906,1
5166,0.998743
11635,0.999999
11700,2.17E-16
4894,0.999758
1264,5.90E-11
12073,1
9902,1.46E-06
6182,2.14E-09
11979,0.999997
6536,1
6579,0.000207954
4479,2.11E-05
2882,1
9138,0.999992
2841,2.03E-11
10570,0.801581
11142,2.41E-05
11451,1
5233,0.934784
2549,1.45E-09
7202,4.05E-11
8755,0.964237
2887,2.91E-14
6008,5.89E-07
2243,6.99E-07
7984,3.60E-08
6643,0.999886
11671,1
7690,3.49E-15
6514,1
1140,6.79E-13
1218,2.05E-07
7446,1
10818,0.00028544
11617,1
10273,1.78E-05
3113,7.64E-08
11680,0.000939239
3940,1
7309,1
9284,0.999997
10248,5.14E-05
11012,1
5860,1
7356,2.58E-09
2021,8.55E-08
8451,6.64E-10
464,5.80E-05
4113,1
5047,6.53E-05
5317,1
10783,2.97E-07
4683,3.03E-16
9179,1
4877,5.94E-13
11003,1.88E-06
1645,1
5040,0.999999
894,5.19E-08
9000,1
1270,2.24E-19
6860,7.29E-12
10080,1
9395,0.277666
7380,7.69E-15
2000,0.999999
8254,9.52E-12
10494,1
2081,1
5749,0.26406
7854,2.63E-07
346,1
9609,2.33E-10
4282,1
3757,0.999989
6034,2.67E-13
10095,7.69E-17
919,0.0179527
9403,1.08E-13
6144,3.05E-05
1882,0.99964
7372,0.999995
2664,0.999364
11048,1
1627,7.90E-05
732,0.999997
11251,0.999998
6828,0.979887
269,1
2991,4.72E-12
11659,0.00209368
6724,2.20E-10
3982,7.45E-09
10041,0.999999
12295,1.08E-12
9957,0.0225342
4996,0.99992
220,1
8670,1
8746,1
10890,0.000390539
4254,1.61E-11
7943,0.000128813
260,1.79E-10
1329,1
8534,1
9412,3.35E-06
11087,2.22E-09
11136,0.0181814
7459,8.45E-08
9828,1
6765,2.89E-11
1401,1
8895,7.10E-14
6122,2.30E-08
3173,1.12E-12
9363,0.00108206
3403,2.15E-11
11642,1
12167,1
11050,1
3246,5.32E-09
482,0.999989
12256,1
9006,1
3109,0.991423
9296,1
3850,2.34E-07
1988,1.54E-13
1929,7.48E-10
5569,0.000360882
8957,3.39E-14
4631,1
5552,2.50E-06
5518,2.13E-13
297,1
5094,0.998354
11815,0.999973
6027,1
6878,1.02E-11
11201,1
5575,1
8954,6.10E-08
7015,4.55E-16
1568,1
1314,0.999967
3678,9.39E-14
4591,6.10E-16
3530,0.0342786
11364,9.39E-09
3651,0.996042
3081,1.89E-06
8631,6.73E-07
5371,1
563,4.39E-11
103,2.70E-09
9019,6.59E-08
10192,0.830686
5460,0.0184476
11695,6.70E-11
4603,0.999995
10111,2.03E-08
4694,4.76E-18
4442,0.0665267
12099,0.820206
4320,2.37E-05
10856,1.32E-07
6266,0.999997
9080,1
583,7.82E-13
5015,1
11656,1
9435,1
11686,0.994337
12356,1.48E-05
5367,0.998301
10512,0.00192219
9699,1
223,1
6786,0.999999
8925,0.99457
6776,3.09E-11
7797,1
3662,0.0285506
885,0.998119
10026,1
3697,1
10447,1
9869,0.998061
8033,1
3372,1
12402,0.856752
5987,2.73E-06
11791,1
2781,1.08E-05
6093,1
12165,1
5467,1
526,4.96E-07
1158,1
7184,2.63E-07
3088,2.10E-11
10465,1
8106,0.000484803
1324,1.14E-17
6377,0.999996
6687,4.64E-13
535,3.63E-06
313,1.58E-07
2484,1
11604,1
7333,4.78E-10
1024,0.000300684
5375,1
5892,1
5862,1
252,5.13E-15
5207,2.66E-09
9385,4.81E-20
8143,1
4027,1
4501,1
4240,1
5292,0.838231
3871,3.83E-06
5804,1
8428,3.42E-06
5879,3.77E-05
10922,7.09E-11
2992,1
6920,0.999994
9390,4.13E-09
6528,1.34E-06
11134,1
10219,0.0158888
520,2.06E-18
3170,0.999998
6692,7.57E-13
866,1
4185,5.79E-14
4526,0.942584
11541,1
9904,1.79E-08
5309,3.21E-07
11193,1
11757,0.999996
5725,4.77E-20
1549,1
3093,1.94E-14
10121,3.54E-07
11509,0.000462868
11219,7.34E-16
7887,0.999968
4612,3.07E-07
6329,4.07E-16
1081,1
9636,4.74E-11
6787,0.0140017
1514,1.77E-10
12057,1
6783,1.95E-06
9988,0.999993
938,1.27E-17
12090,1
1526,1
8408,7.39E-13
9209,1.71E-12
78,1
11036,0.999989
7351,3.64E-09
9736,0.000604523
9438,0.000996947
5114,1
3876,4.46E-11
4222,0.000227495
12326,0.389199
4896,4.49E-09
5646,2.28E-05
3340,1
11412,1
9474,0.80095
2952,1
6017,1
5029,0.000873689
9748,1
9219,3.58E-17
12214,4.71E-12
8212,0.999995
7877,1.18E-07
1073,3.22E-09
6284,1
6419,1.25E-12
6745,0.99987
701,3.54E-07
11341,0.999629
4435,3.63E-14
11028,0.00536785
6021,7.43E-05
1881,1
10897,0.916634
1592,0.0502095
6019,1
3743,5.22E-11
2705,1.32E-12
4887,0.959573
10642,1
2278,8.33E-11
8289,0.00162719
11896,0.00924146
711,9.66E-05
1248,1
11247,1
4626,1
7137,1.74E-13
4805,1
7933,1
6957,0.00194289
6006,1.59E-05
9176,1.74E-14
4059,0.0124804
9064,0.999999
3353,1.04E-12
10197,1
1788,0.964926
6074,1.47E-08
11624,0.0450265
10889,0.00454091
12261,4.65E-10
323,4.88E-06
2180,0.999689
10952,0.999988
10132,1.17E-11
8469,6.43E-14
3384,0.999554
1242,1
3337,0.406727
11453,0.995846
611,5.56E-06
10862,1.22E-12
5464,1
5990,0.835457
302,2.42E-06
11424,4.67E-06
3053,3.18E-05
3003,5.14E-08
4965,0.996359
8682,1.17E-06
4470,5.40E-15
9910,0.969305
9708,1
8831,0.999768
4144,1
10731,0.999997
10034,0.999991
9029,0.00119732
8364,1
10090,0.0137728
11404,9.33E-13
5951,1
9620,9.11E-07
1577,0.98746
10322,0.999999
3037,0.999986
7410,0.992154
8424,1
5261,9.91E-11
8739,0.999997
6112,0.00036201
7078,0.999708
2315,0.99011
10450,1.57E-13
8176,4.52E-05
7588,1.05E-13
776,0.0528818
9582,5.18E-13
253,1
7919,3.30E-10
2584,9.60E-07
11935,0.999999
4704,5.10E-17
2542,4.72E-05
6780,0.831511
4212,2.05E-06
4443,1
6645,0.00117557
8887,6.11E-13
1932,0.999798
3288,1
10295,9.08E-05
6598,2.89E-05
4267,1
11258,1
793,0.996301
11356,1
7617,1.55E-17
10328,4.92E-13
1952,1.34E-07
581,1
1252,1.86E-13
8942,4.65E-10
9005,3.90E-12
10863,1
3713,1
12243,1.53E-08
6352,2.52E-14
5390,0.999971
6575,1.25E-10
1378,0.997494
12213,1
12470,1
7502,1
6416,1.20E-17
6238,1.49E-07
8296,5.49E-11
1224,1
6712,1
1330,2.24E-07
4615,0.999997
6620,1
2480,5.24E-20
5401,1.26E-08
3557,0.999969
8524,0.00256482
7437,9.26E-19
9896,0.999981
470,1
909,0.00223083
9027,1
4068,6.58E-10
3454,1
1293,8.58E-11
7649,4.05E-12
1445,1
5585,0.999938
8975,0.999999
4998,1
7033,5.13E-13
400,0.999399
8081,1.74E-09
7834,0.999874
9996,0.98938
283,2.46E-06
1064,2.08E-08
6462,1
11519,0.634626
7783,1
7159,0.000472441
12374,2.35E-13
7281,0.995186
1382,1
10563,1
7111,1
6230,0.999963
7973,1.19E-09
7960,0.112501
6836,0.117456
8849,5.14E-11
2508,3.27E-05
3350,0.282168
5970,1
5379,1.40E-08
7011,2.01E-05
9586,7.06E-06
11718,0.999994
8783,0.000656811
7495,0.000133831
10368,1
5333,0.00904694
11417,0.999948
4633,1.03E-08
9679,1
10122,6.55E-05
7432,2.37E-11
12439,0.999998
4737,1
7416,0.00360546
2553,6.44E-09
620,0.54456
10929,0.999998
4180,1
4209,5.19E-06
7270,2.95E-07
10002,1.61E-06
1043,3.35E-11
10932,1
7662,1
5764,1.59E-09
1170,0.996404
4920,3.78E-12
6326,4.17E-07
7718,4.64E-10
5823,1.09E-07
2911,1
2640,1.39E-18
10381,4.86E-09
7539,0.000442205
10805,0.000212947
1265,9.80E-14
3812,1
8653,1
6113,0.668544
10744,1
8591,1.89E-07
465,9.23E-12
8397,5.98E-09
5448,1
4355,1.81E-13
9549,0.999993
8182,1
11960,1
9680,1
8417,9.26E-10
3937,0.999999
4362,1
9495,1
11655,1
2284,1
1910,1
641,0.999938
5110,3.39E-08
5798,1
11964,1
6999,1
886,5.82E-08
2486,5.47E-08
11088,5.80E-05
9328,7.83E-06
8075,0.999996
2077,0.999983
1203,0.999971
8233,3.20E-12
429,1
1820,2.32E-07
4780,1
12179,1
1987,1
3035,1.66E-18
747,1
2436,0.01499
841,4.06E-08
2341,8.01E-12
8503,1
3796,2.79E-12
10043,1
5201,4.78E-05
11618,1.65E-14
9633,3.50E-06
10065,5.34E-06
9465,0.999998
11980,1
2852,6.32E-12
2452,1
3163,2.68E-12
4260,1
6395,1
2407,4.68E-13
356,0.999992
1725,1
6039,1.47E-08
2734,1.90E-12
9432,0.720237
12322,1
1620,0.999516
5156,1
1812,0.019071
3315,1
3393,6.39E-09
11057,1
8636,1
11069,1
7316,1
6753,1
3740,2.02E-09
6820,0.705822
4840,1
12409,1
6229,0.999999
5278,1
266,5.20E-12
3274,0.999999
9557,0.859374
10226,7.39E-05
12113,1
12163,1
10332,1
8219,1
3744,1
2520,1
9950,1.42E-15
10456,0.44871
8199,0.988437
3382,0.0742035
11929,1
3026,3.34E-10
12139,1
12370,0.0471124
7962,2.13E-08
7311,6.80E-13
5184,9.26E-06
11651,1
7016,0.00505368
10190,1
10508,5.16E-07
11675,0.000118993
5931,1
2522,0.000303554
8094,6.44E-10
293,1
8855,1
9305,5.78E-12
659,5.86E-09
6559,6.31E-14
9067,1
5251,0.999997
518,0.999059
10756,1
11397,8.34E-17
6110,1.89E-15
7414,4.93E-05
6371,4.53E-13
9602,0.996147
9358,1
6425,0.000644598
4997,1.87E-07
9393,0.999999
2966,2.95E-10
3524,1
1868,1.07E-13
12443,1
1263,0.199397
7222,1.34E-05
10438,1
9319,0.999979
6875,0.999512
7312,0.00309601
10304,1
4425,2.09E-14
12187,0.00197063
11628,0.99964
7584,1
6989,7.23E-14
10234,3.42E-09
3787,0.999997
7923,0.99905
6023,1.15E-07
8183,1
1036,1
10289,1.65E-08
5812,2.70E-05
8484,3.09E-06
11157,1
7038,1.50E-08
5819,0.97799
2487,1
2240,1
2971,1
7894,1
11636,2.23E-09
2647,0.00388039
3722,1
5368,9.57E-12
8950,1
4429,1
11837,3.45E-06
9117,0.516783
11638,6.89E-16
8767,0.998899
853,1
1217,1
5208,6.98E-13
6137,1
4270,4.15E-05
10616,1
3826,1
12398,9.49E-08
5663,1.47E-13
12499,1
5418,0.999988
11526,0.999948
8045,1
2091,0.999993
537,4.04E-12
1545,0.00671922
10406,0.571525
1630,1
3038,1
5143,0.999964
4400,1
715,1
8833,0.0007304
11407,8.77E-06
3239,0.999995
6876,0.999934
1905,1
2200,3.40E-14
11533,1
7951,2.00E-16
1289,1
6260,0.937375
11051,0.999931
7636,0.0230679
12430,1
6694,3.46E-09
1002,1
11226,3.37E-11
7842,0.999933
5458,1
3921,1
5592,1
3728,6.92E-10
6899,1
1487,0.441485
11466,1.52E-08
2930,1.18E-06
11660,0.980904
10277,0.0115426
448,1.27E-07
7766,0.999997
11425,0.999999
12324,0.481884
7628,1
9505,0.999996
2075,1.77E-09
548,1
4453,2.60E-05
7279,0.987775
7133,0.999746
10284,1
9575,3.49E-07
3156,0.999997
7352,1
2143,1
2391,1
1213,4.05E-10
12155,0.999964
8595,8.45E-16
3606,1
4334,1
7965,4.83E-07
7590,0.52696
11144,1.27E-15
7660,1
8568,0.0352319
5252,3.07E-14
9479,1
8948,0.994309
11938,0.999967
1534,4.77E-10
7693,6.81E-15
1707,7.52E-10
5262,4.62E-17
10255,1
8630,0.940995
4052,1.26E-07
5338,1.93E-10
4760,1.97E-10
4771,0.999996
1846,1
7610,5.95E-10
1159,3.79E-13
1339,6.39E-10
2760,1.09E-08
4893,3.62E-07
3245,0.999951
9506,8.52E-16
2950,0.823621
11428,1
6011,1.09E-09
8892,1
7207,0.00112402
3614,5.40E-05
3335,0.000115124
9302,1
4670,8.35E-08
658,1
1787,1
6941,1
616,0.999732
5305,0.999996
3336,0.999998
4321,0.99832
10702,1
9338,4.20E-08
8846,0.984724
9446,6.99E-12
4878,3.00E-08
5856,0.034166
10560,0.000142402
4800,2.59E-06
675,0.247196
6968,0.00022482
8089,1.05E-05
5497,0.935995
10915,3.59E-17
1722,1
6459,7.80E-06
8167,3.63E-12
9008,7.77E-09
4123,3.67E-11
9570,9.86E-11
5419,0.992137
8501,3.91E-08
3172,2.31E-06
8535,6.59E-05
1712,4.06E-07
6570,1.67E-11
5145,1
8141,0.0253394
651,0.999964
4525,1.18E-14
6956,0.99987
3918,1
8947,1
9434,9.23E-08
922,0.999929
12023,0.999961
8881,1
8330,6.36E-15
2305,1
3504,1
3989,1
4141,0.995808
3505,1
7835,0.995313
3284,0.977268
12111,1
12194,5.73E-08
8460,4.05E-08
957,0.989413
1543,0.886226
6993,8.27E-05
9134,1
1694,4.14E-07
1660,0.0302594
4793,1.59E-14
8035,8.00E-18
6567,1
11250,0.999999
11025,5.46E-12
8121,1
7977,1
4402,1.57E-07
11342,3.91E-10
3985,1
570,6.27E-16
9135,1
9167,1
86,0.999917
937,2.47E-06
6578,5.16E-05
4905,6.65E-05
5889,0.981945
11019,0.999975
11880,0.020287
8732,1
7582,0.974041
1338,2.93E-10
8854,1.13E-09
4579,0.00502761
10049,5.90E-10
813,0.00423734
9298,1
7173,2.19E-15
10681,6.29E-15
7849,1
3946,0.999671
8489,4.85E-10
4701,3.72E-07
28,5.02E-14
2159,0.85339
11616,3.34E-05
11005,1
1166,1
10479,0.99551
8161,2.47E-05
2432,1
5128,0.997367
1325,2.94E-06
4661,7.53E-11
10935,1
7142,1
9293,0.0020847
8338,1.07E-13
7484,1
8698,3.13E-13
6105,1
4841,0.965744
915,0.953441
610,1
3567,1
8780,7.64E-06
274,1.10E-14
8293,3.05E-07
12066,3.07E-06
10313,1
4261,0.99969
1803,0.999999
2038,0.999999
10892,0.999997
7758,1
2093,3.33E-11
8789,1
2059,1
4708,0.999932
2099,1
5618,1
4960,0.838664
3770,0.999999
11377,3.45E-11
6005,1.07E-05
536,0.99953
2196,1
1818,1.50E-09
7001,1
7067,3.05E-11
5905,1
8004,3.58E-09
6098,2.10E-12
9961,0.000418319
1202,7.24E-10
9109,0.011476
7672,3.15E-17
4484,1.59E-05
5170,0.0462803
1819,0.996888
2718,1
11845,3.78E-07
7540,8.97E-07
2454,1.20E-09
4143,1
3500,0.99996
6552,0.00113038
2254,0.999692
8985,1
6264,1
2499,2.43E-15
5809,1
8857,1
11237,0.999999
4500,4.21E-07
7948,6.10E-10
10404,1.32E-05
859,2.26E-11
11066,1
11709,1
7379,0.999983
6250,1.52E-11
4233,0.999995
10392,0.000486232
4166,1
9882,1
7669,1
9075,1
10075,1.62E-06
1823,0.00128844
3952,0.99999
5604,0.999272
10904,0.999995
11116,0.999998
5009,4.84E-12
773,0.997593
4245,0.999851
7871,6.40E-05
11094,6.72E-11
9619,1
5159,1
8946,5.24E-12
6638,3.77E-06
9389,2.08E-06
7611,1.36E-05
11584,0.999999
8930,2.63E-14
415,0.999999
2033,0.905249
8843,1
12397,3.85E-10
5026,4.39E-06
12210,8.75E-07
6903,2.25E-08
4944,5.61E-07
2595,0.200144
1297,2.30E-07
11813,7.40E-13
1491,8.81E-11
13,2.59E-11
6099,1.27E-13
3220,8.08E-11
3807,1
893,1
10880,3.12E-09
9428,1
11771,6.68E-13
358,0.999999
6372,0.0184173
7744,5.76E-15
6921,3.75E-08
7938,0.99999
11045,5.39E-05
1436,1
6171,4.31E-08
6289,1
279,3.19E-12
7357,6.39E-15
4897,1
6482,0.998024
8440,0.999949
1370,3.13E-14
7963,0.999989
9472,1
11859,1.04E-08
8967,0.999999
4714,0.982514
3750,0.999984
7395,0.99999
10913,0.00662554
3749,1
8005,1
11664,4.64E-09
4593,0.999999
1352,1.75E-06
5792,4.12E-09
12176,6.43E-08
12087,1
4164,0.999963
2609,1
9217,1
5271,1
3441,1
8678,3.19E-18
3244,1
5828,1
11121,0.546988
9949,1.90E-05
11164,1
12486,1
265,1
10506,2.13E-21
7514,0.989257
9873,1
7763,2.57E-11
4830,1.35E-10
6336,8.97E-09
7683,1
4056,0.00151857
6470,6.16E-15
8198,1.32E-08
9280,1
5637,1.62E-09
9017,0.999997
362,9.49E-05
7043,1
10077,1.56E-08
6467,1
9718,2.04E-11
2362,1
12293,0.999999
1933,0.00217516
10168,0.99985
6160,1
3161,2.71E-06
8613,1
2532,1
1832,0.999997
11826,4.55E-06
7030,4.24E-06
2439,5.72E-07
344,0.438199
5651,0.999987
12085,4.79E-08
10844,0.999601
4932,0.000364301
2451,0.999298
9606,1
8840,7.43E-08
5259,0.000752181
1361,1.04E-10
3681,6.99E-07
7836,0.999037
8602,3.36E-07
2426,1.14E-12
10552,2.96E-12
11851,1.33E-05
10925,1
7346,1
8765,4.38E-11
10364,1
3941,0.999491
5611,2.19E-06
5936,1
9193,1
851,0.999996
11828,0.999954
12331,3.70E-13
11643,0.999941
9477,0.00858879
194,1.01E-14
10360,1.09E-12
3466,0.0215486
8920,1
3688,0.999999
5982,3.26E-08
8557,0.985516
5786,2.17E-15
7427,1
5496,1
1702,1
11707,0.992386
3115,0.999963
11052,7.13E-06
8995,0.970555
11294,0.996708
8513,0.00306859
2098,0.996598
10245,1
9194,5.75E-09
10147,1
1039,4.38E-15
1978,2.57E-10
3253,1
6685,1
2229,1
10719,0.999996
8248,1
1303,1.37E-10
2810,3.70E-22
9126,0.999995
6082,1
1413,1
11167,6.39E-05
7773,1.89E-07
9759,1.17E-16
3039,0.993503
6895,1
6955,1
1295,9.21E-10
9555,1.01E-09
10227,2.25E-16
2115,0.990057
1141,2.46E-11
3870,0.0983538
4200,0.0672031
8550,5.90E-06
8725,0.997524
3072,0.999973
2189,1
445,2.32E-09
9289,0.999991
1496,0.965055
6213,0.0119224
5217,0.999752
9834,5.39E-11
4975,9.09E-08
6777,0.000372631
2615,0.0109406
1131,1
10046,0.993548
10179,1
7055,1
3444,8.56E-10
1360,1
964,3.34E-08
3558,0.999997
7235,3.50E-13
2402,0.991615
12290,1
6557,2.78E-10
2902,0.000216277
4196,1
5841,0.00127347
5265,1.69E-09
2794,4.57E-11
11326,1
12105,1.35E-17
10321,1
9963,3.12E-10
540,1
9967,1
7066,1
6574,0.999998
2270,0.00237173
5023,1.02E-09
8147,0.999981
4954,1
10380,1
2203,2.27E-08
10363,2.69E-13
4571,0.831028
4110,1
5232,0.967923
3570,1
7018,1
3491,1
2424,8.25E-06
12337,0.999986
8239,3.72E-05
2953,9.47E-16
4906,1.42E-16
8455,1
339,7.71E-07
12359,1
6888,4.19E-18
7637,1
4060,2.18E-15
9854,0.00159142
12027,9.32E-10
9035,9.72E-06
461,0.000250614
10618,3.53E-12
6480,1
9532,1.14E-08
10047,0.999993
1949,1
9919,1
10492,1
104,6.73E-10
2782,5.93E-08
7991,1.96E-16
11409,2.38E-10
11507,0.999737
3048,1.73E-10
9124,1.57E-15
11325,0.000357283
229,1
6701,1
7692,1.36E-07
11986,0.999958
942,4.14E-16
8000,5.39E-09
9133,1
6978,1
4927,0.999843
3991,0.00484051
539,8.87E-07
574,1
6997,1
5503,1
2118,1.26E-09
12298,0.999977
5741,7.98E-08
1190,0.44357
8076,1
11173,0.999977
737,9.56E-12
10196,0.999995
7348,1
4339,2.81E-08
11104,1
3044,1
12471,1
7448,1
7223,0.794022
1340,0.994464
8234,0.999981
10671,4.55E-10
3554,1
7113,9.67E-14
11444,1.54E-07
10821,0.99998
7278,1.63E-09
1344,3.73E-05
9378,1
4963,1
8347,1
5003,1
11823,1
9042,1.18E-09
2993,4.73E-09
8879,0.999997
3892,5.82E-12
3885,9.76E-17
10386,8.68E-10
10033,0.00128149
1716,0.998526
4564,1
5111,1
6635,1
7036,1
4875,0.971391
4461,2.53E-06
1527,0.000136466
11395,0.999977
6464,1
207,1
6050,4.76E-07
6219,1
3631,0.998335
9168,1
7490,1
2013,0.0129161
974,1
11701,0.622927
9559,0.999903
8392,1
10918,3.45E-10
8426,5.76E-13
769,0.998953
10971,7.41E-06
12380,1
8635,1
6991,9.47E-05
4531,1
5783,0.999838
11947,1.06E-12
8559,1
8135,2.64E-11
4445,2.49E-06
1658,0.999999
9670,9.90E-09
5966,1
7110,0.998784
5926,3.30E-08
10910,1.05E-10
11832,0.998751
2188,8.75E-16
12102,4.70E-15
10210,3.59E-17
7880,1
1483,1
3000,0.999697
2608,1.03E-05
9542,5.42E-11
1032,0.822792
2805,7.69E-14
809,1
7455,1
2804,0.999999
4511,1
4291,9.70E-15
4094,3.87E-11
3116,0.999948
3849,1
678,0.000630146
4616,1
5747,0.999999
12496,4.36E-19
6498,1.61E-16
10739,0.99998
11290,1
8814,3.72E-08
4405,0.999989
7405,7.88E-11
2457,1
7580,1
5185,8.67E-05
12061,1
2357,0.99999
11803,0.00714293
802,0.000102755
4885,1.57E-06
9955,1
1519,0.999446
8203,0.24023
3420,1
7759,5.41E-05
9439,5.36E-09
271,1
11782,1
3242,9.23E-10
2742,1.16E-10
8436,3.30E-06
5636,2.81E-06
1375,6.63E-13
4510,1.82E-10
10189,1
6406,1
6038,1
12032,1.31E-06
12483,2.36E-10
8256,0.999861
5002,5.47E-13
7308,8.01E-05
6123,1
4666,1
5495,0.999965
11682,4.05E-11
6796,7.37E-09
10357,0.999126
7885,1
2199,0.998076
11234,2.93E-12
6623,1.61E-07
10493,0.229076
5546,1.51E-05
5350,0.999999
7463,0.999996
4638,1.43E-12
6609,0.792621
2086,0.999998
11457,8.03E-15
8620,0.999996
12417,7.24E-14
613,1.02E-09
7449,1
8223,1
1093,0.998619
1409,0.999998
1041,6.74E-10
8483,1
9662,1.53E-10
3342,2.30E-07
2806,1
9956,2.17E-06
4659,1.35E-10
10532,2.97E-09
3778,1
5535,4.00E-09
6206,1
10181,0.999997
11129,2.92E-16
8679,1.93E-09
2401,3.83E-05
5599,3.31E-12
5624,1.66E-08
5174,3.10E-08
2087,2.02E-09
9330,0.999778
4264,1
3212,1
9454,0.00148836
8416,0.998388
11257,0.000123386
11286,1
11329,1
686,0.999998
8343,1
5944,1
8618,2.10E-07
10496,1
6942,2.26E-14
10674,5.20E-15
12228,0.999987
5853,2.12E-11
8127,1
2580,2.99E-09
193,5.78E-09
11955,1
982,0.998823
9155,0.983846
239,1.66E-12
8868,0.989527
10920,0.999999
9642,1.39E-08
8130,4.39E-06
369,0.999999
10315,1
8745,1
3373,0.00765686
5263,1.38E-16
2221,1
1308,0.999968
11375,0.265474
1223,0.99915
6587,5.19E-08
5386,4.55E-11
6784,4.69E-13
1059,1
8735,0.00206957
9313,6.19E-08
2055,1
8578,0.892912
5326,0.999703
9931,0.99998
3594,1.66E-08
624,1.00E-08
4517,3.78E-11
198,1.38E-06
7899,0.00295304
11020,1
2880,2.11E-06
12272,6.99E-18
2863,6.23E-09
585,1
1271,1
1617,0.999997
3852,8.41E-08
6656,4.29E-14
430,1
9265,2.35E-10
812,1
7595,1
7010,0.999995
5257,1.16E-16
10401,0.0415303
431,1
306,0.999632
3435,1
4628,1
5998,8.36E-13
8858,3.02E-11
10706,1
8561,1
6553,1.37E-11
11548,0.999996
7171,1.41E-17
8170,7.18E-10
7698,2.67E-15
2891,1
2130,2.47E-07
5754,1.59E-08
3818,0.999999
6614,0.00141589
9341,1
5216,0.936512
5685,2.82E-12
6812,3.79E-07
671,4.06E-13
8474,1
1854,5.38E-09
5235,0.999995
3283,0.231432
519,1.32E-23
11529,2.92E-08
8263,0.978011
11135,7.75E-06
6768,1.29E-13
4584,2.02E-11
6908,0.982831
12312,1.86E-06
4172,7.28E-06
11292,0.999993
9867,1
2924,0.456323
2155,0.999887
4786,0.995296
5745,1.57E-11
2830,0.999999
2649,3.82E-08
1075,1
2368,1
10123,1.11E-07
5767,2.37E-10
3781,8.81E-06
5896,9.35E-09
267,4.72E-17
8691,0.993738
3348,0.111024
1842,1
6025,1
3304,0.999021
8312,2.00E-11
4662,8.63E-13
10779,4.03E-09
9573,0.999998
2150,1.58E-08
4565,4.94E-11
10780,2.64E-13
8803,8.33E-11
11914,1.13E-07
6185,4.90E-19
3051,1
10082,4.35E-06
9447,1.19E-09
10969,0.0144787
7283,0.999999
500,0.122145
6127,0.00230585
5757,1.26E-10
7537,1
11180,0.997666
164,1
6569,0.999976
5953,2.86E-11
8899,5.28E-11
5431,0.99999
757,1
10705,1
8445,1
3082,1
8923,0.00347842
6562,1.67E-09
10978,0.00985211
6124,9.10E-14
9226,9.30E-07
12054,0.997743
7325,3.27E-17
11733,1
4702,0.999978
4678,1.29E-12
1677,0.999997
12393,1
4489,1.57E-08
8788,0.999292
10150,0.286131
10755,1
9440,8.51E-07
6980,1
3387,3.63E-19
11227,0.999997
10745,0.903678
3144,4.35E-18
2431,0.998956
9140,1
8092,1
2299,0.00181234
7136,1
7327,1
1250,0.999989
3934,0.00473636
10352,1
4658,2.80E-10
1177,1.56E-05
7721,1.04E-10
8336,5.76E-11
2870,1
